,Tweet Id,user,location,Tweets
1279,1402372022085226498,KalamarDeTierra,"Valencia, España","Happy World Ocean Day! This #WorldOceanDay is a time to remember we are connected… through one ocean, one climate, one future - together. 📸 #ToddGlaser
@WorldOceansDay #UNWorldOceansDay https://t.co/243giEUoqF"
1280,1402371938119524360,TrundlelinB,France EU,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
1281,1402371619750879238,petergedwards1,"Lymington, England","It's World Ocean Day and we are demonstrating the current state of our oceans.

Small changes you can make to help our oceans are:

🐠Wear fabric face masks 
🐠Use fibre bags instead of plastic ones
🐠Swap plastic straws for metal 
🐠Trade plastic water bottles for a reusable one https://t.co/m9sGvqfnmR"
1282,1402371570958544897,Chito_h96,,"Happy World Ocean Day! This #WorldOceanDay is a time to remember we are connected… through one ocean, one climate, one future - together. 📸 #ToddGlaser
@WorldOceansDay #UNWorldOceansDay https://t.co/243giEUoqF"
1283,1402371508647956491,HollywoodKhan_,All Over The World,"Happy World Oceans Day! Let’s do better with our planet.

By 2050, there will be more plastic than fish in the ocean.
Let that sink in for a second. @ Les Sables-d'Olonne https://t.co/tGIUXLmFHJ"
1284,1402371232943665152,ashu171087,"Brisbane, Queensland","Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
1285,1402371051041005579,TrundlelinB,France EU,"#WorldOceansDay 2021: This is how #climatechange may alter 10 of the world's natural wonders
Dryer climates, stronger #storms and #risingsealevels could destroy the sites. 
#ClimateCrisis #WorldOceanDay  #ClimateActionNow 

https://t.co/7mZJnnmNsS"
1286,1402370904198352897,blackstembot,,"World Ocean Day

An estimated 90% of seabirds and around 50% of marine turtles have plastic in their stomachs. We can't let this become the norm - it's time for solutions. 

#WorldOceansDay https://t.co/p46kFeA0Tm"
1287,1402370869427683337,H2OAlliance,Canada,"Salt and fresh water are deeply and intrinsically linked, and they both suffer from a warming climate, overfishing, pollution, habitat loss and other threats.

This #WorldOceansDay learn how you can turn the tide for both. https://t.co/cTg16i70b3"
1288,1402370853820526592,EastWestLit,,Happy World Ocean day. It’s the perfect day for No More Plastic and cleaning up the world’s beaches. #WorldOceansDay #ZeroPlastic https://t.co/qzSo6Oij2r
1289,1402370719862960131,lindsaynichols,"Ashburn, VA","#BREAKING We are excited to announce the 2021 Conservation Action Focus! #WorldOceanDay is focusing on protecting 30% of our blue planet for a healthy ocean and climate. Stay tuned for updates and resources! https://t.co/foLykRbpgp
#Protect30x30 #OceanClimateAction https://t.co/j7WiGCiKD5"
1290,1402370716075532288,orlandoedw,Algiers,"It's #WorldOceanDay!

This week on China Dialogue Ocean, we will be publishing a story every day, dedicating a whole week to ocean stories from around the world on fisheries, climate impacts, governance and endangered species.

See what we have so far 👇
https://t.co/RXwRSiOPJb"
1291,1402370682860699649,nancygower,"California, USA","Today on World Ocean Day, as we enjoy the beautiful beaches in #CA49 and beyond, let’s reaffirm our commitment to healthier ecosystems, cleaner air and water, and less carbon pollution. Together, we can do this! #WorldOceanDay https://t.co/8ZPLATty0M"
1292,1402370592347758594,OceanPlastic_IC,,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
1293,1402370554125066246,Free_Aves,UK,"In celebration of World Oceans Day, we’ve partnered up with @Clearbothk to redefine ocean clean-up with a fully automated robot that detects and collects marine plastic waste. Learn about our commitment to sustainability here: https://t.co/alUb5dTr4J

#GoGreenWithRazer https://t.co/G1XKqKYevK"
1294,1402370440228741123,catloverplayer,,"Its World Ocean Day today.
Lets end the waves of waste.
Lets beat plastic pollution!

 https://t.co/sRwByOEm3r"
1295,1402370318090518528,RepBonamici,,"Our ocean and our climate are intricately linked. 

This #WorldOceanDay @RepBonamici and @SenWhitehouse are calling for bold investments in #OceanClimateAction. 
https://t.co/dVWfK7NIMl"
1296,1402370002800365569,daveunger3,"Kelowna, B.C.","The ocean is Earth’s largest life-support system and carbon sink. We can’t overcome the climate and biodiversity crisis without it. This #WorldOceanDay, let’s #droptheS and build a movement around the world to restore ocean health together. https://t.co/8Kps9aC5jA"
1297,1402369940611608578,s_maienfisch,"Mannheim, Deutschland","Every day, huge amounts of plastic waste end up in the world's ocean. Last year, @SAP announced our vision for a plastic-free ocean by 2030. With our portfolio of #sustainability solutions, we want to turn this commitment for a cleaner planet into reality. #WorldOceanDay https://t.co/MQjEkyZgcX"
1298,1402369925973524484,wetheclimate,,"#Tuesday, on the #Climate Daily, #June 8th Is #World Ocean Day and June 8th Is World Oceans Day, Too!, June 9th Is #Coral Triangle Day and Meet #""Moms Clean Air Force""! 
Visit us at: https://t.co/8ZfVykXqBs https://t.co/YVG1Z0mv6K"
1299,1402369869350330371,dadams7308,Miami,"""The climate crisis is also an ocean crisis. The ocean has absorbed 20-30% of human-caused CO2 emissions since the 1980s, and more than 90% of the Earth’s warming over the past 50 years has occurred in the ocean."" - Recognizing World Ocean Day 2021. https://t.co/IbFI4kZs6N"
1300,1402369587719688196,louisqq,,"Oceans produce at least 50% of the world's oxygen and are home to most of Earth's biodiversity. This year #WorldOceanDay commits to protecting at least 30% of the blue planet by 2030:
https://t.co/HTnWx1Ug3K https://t.co/0uUCZSz7mM"
1301,1402369011963289601,TaraDrozdenko,"Wisconsin, USA","Some international communities have given the ocean space to rise. Could this be an option in the U.S.? On the occasion of #WorldOceansDay, @water_kraan looks at Rising Seas and Rising Dangers Around the World https://t.co/MFx9ujz4Ux"
1302,1402368860616024072,SeaMossIsLife,"London, England","World Ocean Day. 

#seamossislife  #organic #sustainability #plastic #Pacific #Atlantic #Indian #Arctic #Southern #healthyfood #earthhealth #plantbased  #veganfood #seaweed #marinelife #phytoplankton  #oceanday https://t.co/opyEFoVT7R"
1303,1402368344485945351,ABCWorldNews,New York,Natural wonders around the world may be altered forever -- or even cease to exist -- if global temperatures continue to rise. https://t.co/A5IMFcpYd6
1304,1402368307454414848,EnlacesSV_CC,El Salvador,"@UN #WorldOceansDay2021:TheOcean: Life&amp;Livelihoods:humanity must intentionally b about caring/priortize all about oceans,due 2 deforestation. oday, regulate climate yet we continue to trash oceans, which soon enough will stop @EnlacesSV_CC @WEDO_worldwide  https://t.co/7GvRNvbyqi"
1305,1402367198472069123,Aykonia,"Paris, France","In celebration of World Oceans Day, we’ve partnered up with @Clearbothk to redefine ocean clean-up with a fully automated robot that detects and collects marine plastic waste. Learn about our commitment to sustainability here: https://t.co/alUb5dTr4J

#GoGreenWithRazer https://t.co/G1XKqKYevK"
1306,1402366982930919430,Shirshe72155200,"गुवाहाटी, भारत","Oceans cover 70% of planet and it produces 50% of planet's oxygen. On World Oceans Day, let's pledge to take out some time to educate ourselves about how human actions are impacting ocean ecosystems.
@ocean_climate @WorldOceansDay @OurOcean @oceangen_ #WorldOceansDay https://t.co/GhJzxOSVMy"
1307,1402366795462463492,VaPriestess,"Virginia, USA","It's #WorldOceanDay! 🌊 💙 From deep trenches to shallow shores, water circulates in one interconnected system: the world ocean. Learn how different animals — coral + seabirds — are connected to each other, to a changing climate + to ocean conservation: https://t.co/HgFM4uCMET"
1308,1402366649097932808,EdenRiver3,,"It's World Oceans Day!

Our oceans are vast and awe-inspiring, but they face multiple threats, from destructive fishing to the climate crisis.

Join the movement calling for a strong Global Ocean Treaty to protect the oceans and all that depend on them &gt;&gt; https://t.co/QLBV3WozOg https://t.co/3mB5NJkA4f"
1309,1402366648586313729,UkemiZ,,"Oceans produce at least 50% of the world's oxygen and are home to most of Earth's biodiversity. This year #WorldOceanDay commits to protecting at least 30% of the blue planet by 2030:
https://t.co/HTnWx1Ug3K https://t.co/0uUCZSz7mM"
1310,1402366551454593030,Mrs_najalama,"England, United Kingdom","Oceans produce at least 50% of the world's oxygen and are home to most of Earth's biodiversity. This year #WorldOceanDay commits to protecting at least 30% of the blue planet by 2030:
https://t.co/HTnWx1Ug3K https://t.co/0uUCZSz7mM"
1311,1402366524380250116,MahechaJavier,Bogotá,"Oceans produce at least 50% of the world's oxygen and are home to most of Earth's biodiversity. This year #WorldOceanDay commits to protecting at least 30% of the blue planet by 2030:
https://t.co/HTnWx1Ug3K https://t.co/0uUCZSz7mM"
1312,1402366492168142851,drcharlieh,"Philadelphia, PA",Happy World Ocean Day from the Recycling Raccoon Squad! We can all do our part to keep plastic out of our oceans and preserve them for generations to come. https://t.co/W2dcrjvWxm
1313,1402366227641733125,Eco1stArt,USA,"Happy #WorldOceanDay !🌊🌊🌊🐟

https://t.co/lKA3UGR8zp
v/ @sciam
#OceansDay #oceanday #ocean #Oceans #OceanWeek #OceanClimateAction #oceansday2021 #SDG #SDGs #WorldOceansDay2021 #WorldOceanDay2021 #WorldOceansDay2021 #environment #ClimateAction #Climate #biodiversity https://t.co/ZPqYCUf6gL https://t.co/BfNPhLdeZV"
1314,1402365990919233538,badboyboogie01,Where The Hell AM i,"Happy World Ocean Day!

If you piss me off enough, I may tie you up, attach an anchor to your leg, and then take my boat out a mile into the ocean &amp; drop you there 😂 

PSA: Also, stop using single-use plastic .

#plasticpollution 
#WorldOceansDay"
1315,1402365957994172417,Camacho4Comm,"Boston, Suffolk, Massachusetts","#BREAKING We are excited to announce the 2021 Conservation Action Focus! #WorldOceanDay is focusing on protecting 30% of our blue planet for a healthy ocean and climate. Stay tuned for updates and resources! https://t.co/foLykRbpgp
#Protect30x30 #OceanClimateAction https://t.co/j7WiGCiKD5"
1316,1402365777219657734,HellcatLissa,Ahch-To,"It's #WorldOceanDay! 🌊 💙 From deep trenches to shallow shores, water circulates in one interconnected system: the world ocean. Learn how different animals — coral + seabirds — are connected to each other, to a changing climate + to ocean conservation: https://t.co/HgFM4uCMET"
1317,1402365757745418244,Eli_Krumova,"Southampton, UK","Happy #WorldOceanDay !🌊🌊🌊🐟

https://t.co/lKA3UGR8zp
v/ @sciam
#OceansDay #oceanday #ocean #Oceans #OceanWeek #OceanClimateAction #oceansday2021 #SDG #SDGs #WorldOceansDay2021 #WorldOceanDay2021 #WorldOceansDay2021 #environment #ClimateAction #Climate #biodiversity https://t.co/ZPqYCUf6gL https://t.co/BfNPhLdeZV"
1318,1402365576404680712,ddderek66,Earth,"Happy World Ocean Day! This #WorldOceanDay is a time to remember we are connected… through one ocean, one climate, one future - together. 📸 #ToddGlaser
@WorldOceansDay #UNWorldOceansDay https://t.co/243giEUoqF"
1319,1402365558205657091,KerryCulum,Devon,"Great Mis Tor really enjoyed World Ocean Day today. They took part in a class debate about the ways in which our oceans are threatened and used recycled plastic to create an ocean with its own sea creature inhabitants! 
#WorldOceanDay #schools #environment #plasticpollution https://t.co/rKF0beuGV1"
1320,1402365492694814727,NancyTerreault,"Ontario, Canada","It's #WorldOceanDay! 🌊 💙 From deep trenches to shallow shores, water circulates in one interconnected system: the world ocean. Learn how different animals — coral + seabirds — are connected to each other, to a changing climate + to ocean conservation: https://t.co/HgFM4uCMET"
1321,1402365463225671683,migovernment,Michigan,Happy World Ocean Day from the Recycling Raccoon Squad! We can all do our part to keep plastic out of our oceans and preserve them for generations to come. https://t.co/W2dcrjvWxm
1322,1402365082336518146,HBreen2,"Victoria, British Columbia",World Ocean Day 2021: This is how climate change may alter 10 of the world's natural wonders - ABC News - https://t.co/QOwr5bXqs8 via @ABC
1323,1402364923238301711,zephtx,,"Oceans produce at least 50% of the world's oxygen and are home to most of Earth's biodiversity. This year #WorldOceanDay commits to protecting at least 30% of the blue planet by 2030:
https://t.co/HTnWx1Ug3K https://t.co/0uUCZSz7mM"
1324,1402364573961768960,SurfriderVan,"Vancouver, BC","#BREAKING We are excited to announce the 2021 Conservation Action Focus! #WorldOceanDay is focusing on protecting 30% of our blue planet for a healthy ocean and climate. Stay tuned for updates and resources! https://t.co/foLykRbpgp
#Protect30x30 #OceanClimateAction https://t.co/j7WiGCiKD5"
1325,1402364488955871236,NationalZoo,"Washington, DC","It's #WorldOceanDay! 🌊 💙 From deep trenches to shallow shores, water circulates in one interconnected system: the world ocean. Learn how different animals — coral + seabirds — are connected to each other, to a changing climate + to ocean conservation: https://t.co/HgFM4uCMET"
1326,1402364477169885187,4649miranda,"Minnesota, USA","June 8th is World Ocean Day! Celebrate with @gosiliproducts' one day sale, BOGO50! By 2050, there will be more plastic in the oceans than there are fish. That’s why we are on a mission to reuse, waste less and clean up our oceans! https://t.co/ac3isHO7oA https://t.co/q394oBBhO9"
